Superficie,Referencia,Fecha Alta,Tipo,Operación,Provincia,Precio Venta,Fecha Venta,Vendedor
231,1766,2005-09-29,Oficina,Venta,Barcelona,2299374,2006-05-15,Jesús
285,1771,2005-10-01,Local,Alquiler,Tarragona,1779825,2006-02-28,María
193,1774,2005-10-01,Casa,Venta,Lleida,1033515,2005-12-30,Pedro
229,1776,2005-10-01,Parking,Venta,Tarragona,2215117,2006-08-01,Jesús
279,1777,2005-10-02,Local,Venta,Girona,1512738,2006-07-08,Luisa
204,1778,2005-10-02,Local,Alquiler,Barcelona,1929228,2006-05-14,Pedro
258,1782,2005-10-02,Casa,Alquiler,Barcelona,1146552,2006-07-26,Luisa
300,1783,2005-10-03,Piso,Venta,Lleida,1506300,2006-04-24,Pedro
299,1787,2005-10-03,Parking,Venta,Tarragona,2669472,2006-06-10,Joaquín
238,1790,2005-10-04,Local,Venta,Girona,2184364,2006-08-11,Luisa
228,1791,2005-10-04,Oficina,Alquiler,Girona,1747392,2006-05-24,Carmen
274,1793,2005-10-05,Casa,Alquiler,Barcelona,1753052,2006-02-28,Joaquín
224,1795,2005-10-05,Oficina,Venta,Barcelona,1420160,2006-05-03,Jesús
208,1796,2005-10-06,Casa,Alquiler,Girona,1811680,2006-05-31,Jesús
211,1798,2005-10-06,Local,Alquiler,Barcelona,1522998,2006-06-02,Luisa
289,1799,2005-10-06,Oficina,Alquiler,Lleida,2249576,2006-06-18,Carmen
160,1800,2005-10-06,Industrial,Venta,Lleida,1319520,2006-08-02,Jesús
127,1801,2005-10-06,Piso,Venta,Tarragona,1204722,2006-07-29,Joaquín
253,1803,2005-10-07,Casa,Venta,Lleida,2378453,2006-09-10,Luisa
242,1805,2005-10-07,Suelo,Venta,Barcelona,1963104,2006-07-19,Pedro
264,1806,2005-10-08,Industrial,Venta,Tarragona,1133352,2006-02-02,Pedro
211,1807,2005-10-09,Local,Alquiler,Girona,1244056,2006-09-01,María
151,1809,2005-10-11,Local,Alquiler,Girona,1382707,2006-05-07,María
215,1811,2005-10-12,Oficina,Venta,Lleida,1473180,2006-05-12,Pedro
246,1813,2005-10-12,Local,Alquiler,Girona,2010312,2006-02-21,María
120,1816,2005-10-12,Industrial,Venta,Tarragona,1050000,2006-02-05,Pedro
255,1818,2005-10-13,Local,Venta,Lleida,2063460,2006-05-25,Luisa
245,1819,2005-10-13,Casa,Venta,Lleida,1605730,2006-06-20,Pedro
207,1821,2005-10-14,Casa,Alquiler,Girona,1556226,2006-06-21,Carmen
271,1823,2005-10-15,Parking,Alquiler,Barcelona,2334123,2006-08-02,Joaquín
257,1824,2005-10-15,Local,Alquiler,Lleida,2136184,2006-04-18,Jesús
262,1825,2005-10-15,Piso,Venta,Girona,2390750,2006-03-11,Pedro
145,1827,2005-10-16,Oficina,Venta,Girona,1169860,2006-05-06,Joaquín
214,1828,2005-10-16,Local,Venta,Barcelona,1687604,2006-01-22,Luisa
202,1830,2005-10-17,Oficina,Venta,Lleida,1867692,2006-03-06,Jesús
211,1832,2005-10-18,Piso,Alquiler,Lleida,1284568,2006-08-26,Carmen
157,1834,2005-10-18,Casa,Alquiler,Girona,1182053,2006-04-09,Joaquín
214,1838,2005-10-20,Suelo,Alquiler,Tarragona,1642664,2006-08-29,Luisa
258,1839,2005-10-21,Casa,Alquiler,Girona,2475510,2006-06-28,Jesús
276,1840,2005-10-22,Suelo,Alquiler,Barcelona,1544496,2006-05-12,Carmen
254,1842,2005-10-22,Industrial,Venta,Lleida,2299208,2006-09-05,Pedro
205,1846,2005-10-26,Local,Alquiler,Lleida,1597360,2006-10-15,Carmen
182,1847,2005-10-27,Oficina,Alquiler,Tarragona,1499134,2006-09-07,Joaquín
266,1848,2005-10-27,Oficina,Venta,Girona,1327606,2006-05-02,María
164,1852,2005-10-28,Piso,Alquiler,Girona,1421060,2006-10-28,Luisa
224,1853,2005-10-28,Industrial,Alquiler,Barcelona,1422624,2006-03-12,Luisa
249,1854,2005-10-28,Suelo,Venta,Barcelona,1878954,2006-10-28,Luisa
160,1855,2005-10-29,Casa,Venta,Girona,1263040,2006-02-08,Jesús
284,1856,2005-10-29,Casa,Venta,Girona,2467960,2006-04-25,Pedro
254,1857,2005-10-30,Local,Venta,Lleida,2394204,2006-08-19,María
216,1859,2005-10-31,Casa,Alquiler,Girona,1883088,2006-10-18,Pedro
213,1860,2005-11-01,Oficina,Alquiler,Girona,2083779,2006-04-23,María
228,1861,2005-11-02,Suelo,Venta,Lleida,1944840,2006-10-10,María
249,1862,2005-11-02,Parking,Venta,Barcelona,2221329,2006-05-12,Pedro
259,1869,2005-11-04,Piso,Venta,Girona,1074332,2006-02-09,Joaquín
191,1870,2005-11-04,Suelo,Venta,Girona,1895293,2006-07-21,María
233,1872,2005-11-05,Industrial,Alquiler,Girona,1644747,2006-05-05,Carmen
122,1873,2005-11-05,Parking,Alquiler,Tarragona,1162172,2006-02-26,Luisa
191,1876,2005-11-08,Local,Alquiler,Lleida,1370998,2006-09-07,Joaquín
171,1877,2005-11-08,Oficina,Venta,Tarragona,1093887,2006-04-09,Pedro
157,1881,2005-11-09,Piso,Alquiler,Tarragona,1174203,2006-04-09,Pedro
186,1882,2005-11-09,Suelo,Alquiler,Lleida,1713990,2006-08-28,María
156,1883,2005-11-09,Parking,Alquiler,Girona,1508988,2006-09-18,Jesús
246,1884,2005-11-10,Local,Alquiler,Barcelona,2216214,2006-04-17,María
225,1885,2005-11-12,Suelo,Venta,Tarragona,1300500,2006-07-24,Carmen
273,1886,2005-11-12,Oficina,Alquiler,Girona,2333058,2006-03-05,Joaquín
251,1890,2005-11-13,Oficina,Venta,Tarragona,2070750,2006-09-03,Carmen
154,1892,2005-11-13,Industrial,Venta,Tarragona,1380764,2006-05-04,Carmen
280,1895,2005-11-14,Suelo,Venta,Lleida,1720320,2006-04-05,María
163,1898,2005-11-16,Suelo,Alquiler,Lleida,1179957,2006-06-06,María
277,1900,2005-11-16,Local,Venta,Tarragona,1116587,2006-10-01,Carmen
145,1903,2005-11-19,Parking,Venta,Barcelona,1213505,2006-11-05,Pedro
220,1904,2005-11-19,Oficina,Venta,Tarragona,1601600,2006-05-05,Luisa
185,1910,2005-11-21,Suelo,Alquiler,Tarragona,1179190,2006-03-14,Luisa
113,1911,2005-11-21,Casa,Alquiler,Barcelona,1059827,2006-10-21,Joaquín
287,1913,2005-11-22,Industrial,Alquiler,Tarragona,1926344,2006-06-18,María
177,1915,2005-11-22,Industrial,Alquiler,Lleida,1736901,2006-10-24,María
263,1916,2005-11-22,Oficina,Venta,Lleida,2323868,2006-05-25,Pedro
243,1920,2005-11-23,Suelo,Venta,Girona,2347137,2006-07-19,María
223,1922,2005-11-24,Casa,Venta,Tarragona,1360523,2006-03-02,Jesús
287,1923,2005-11-24,Suelo,Alquiler,Tarragona,1276289,2006-04-19,María
295,1924,2005-11-25,Parking,Alquiler,Tarragona,2613405,2006-11-23,Carmen
276,1925,2005-11-25,Industrial,Alquiler,Barcelona,1817736,2006-09-14,Joaquín
179,1928,2005-11-26,Piso,Alquiler,Tarragona,1674903,2006-04-30,Jesús
276,1930,2005-11-26,Industrial,Alquiler,Tarragona,1539252,2006-09-20,Pedro
288,1931,2005-11-27,Casa,Alquiler,Tarragona,1228320,2006-09-23,Jesús
180,1933,2005-11-27,Industrial,Alquiler,Barcelona,1688040,2006-07-07,Luisa
105,1934,2005-11-28,Industrial,Alquiler,Tarragona,1021230,2006-09-17,Carmen
249,1936,2005-11-28,Piso,Venta,Barcelona,1780350,2006-03-14,Luisa
188,1937,2005-11-28,Suelo,Venta,Girona,1265992,2006-10-21,Luisa
172,1941,2005-11-30,Casa,Venta,Lleida,1701080,2006-10-06,María
289,1943,2005-12-01,Oficina,Venta,Lleida,1406563,2006-08-10,Jesús
210,1944,2005-12-01,Local,Alquiler,Girona,1527120,2006-06-17,Jesús
264,1945,2005-12-03,Local,Venta,Lleida,1545720,2006-06-09,Luisa
264,1946,2005-12-03,Piso,Alquiler,Barcelona,2147112,2006-05-10,Joaquín
176,1947,2005-12-03,Piso,Alquiler,Lleida,1189936,2006-08-12,Carmen
176,1948,2005-12-04,Casa,Alquiler,Barcelona,1685904,2006-07-29,Pedro
162,1952,2005-12-06,Casa,Alquiler,Lleida,1341684,2006-11-09,María
250,1953,2005-12-06,Parking,Alquiler,Girona,2103000,2006-09-13,Jesús
264,1954,2005-12-06,Industrial,Venta,Lleida,1346136,2006-10-25,Joaquín
202,1956,2005-12-07,Industrial,Venta,Girona,1028382,2006-05-07,Pedro
293,1957,2005-12-08,Oficina,Alquiler,Barcelona,2868470,2006-03-18,Luisa
296,1958,2005-12-09,Parking,Alquiler,Lleida,1536832,2006-08-22,Joaquín
203,1959,2005-12-09,Casa,Venta,Tarragona,1002211,2006-10-04,María
287,1960,2005-12-09,Industrial,Venta,Tarragona,2446962,2006-11-10,María
238,1962,2005-12-11,Suelo,Venta,Barcelona,2203166,2006-05-01,Carmen
216,1967,2005-12-14,Casa,Venta,Lleida,2046384,2006-07-03,Pedro
218,1968,2005-12-15,Local,Venta,Lleida,1732446,2006-10-05,Jesús
259,1969,2005-12-16,Piso,Venta,Barcelona,1842785,2006-07-19,María
165,1976,2005-12-17,Local,Venta,Barcelona,1393095,2006-12-15,Carmen
207,1977,2005-12-18,Local,Alquiler,Tarragona,1395387,2006-05-18,Luisa
238,1979,2005-12-20,Industrial,Alquiler,Barcelona,2136288,2006-09-01,María
281,1980,2005-12-20,Local,Venta,Lleida,2671748,2006-12-18,Carmen
248,1982,2005-12-21,Piso,Venta,Barcelona,1036392,2006-12-03,Luisa
243,1983,2005-12-21,Suelo,Alquiler,Barcelona,2390634,2006-06-26,Luisa
289,1985,2005-12-21,Piso,Venta,Tarragona,2789428,2006-04-29,Pedro
210,1988,2005-12-22,Industrial,Alquiler,Girona,1770930,2006-04-20,María
276,1989,2005-12-22,Casa,Venta,Barcelona,2548584,2006-10-13,Jesús
203,1990,2005-12-22,Suelo,Alquiler,Tarragona,2021880,2006-04-29,Joaquín
274,1991,2005-12-22,Oficina,Venta,Tarragona,2456958,2006-10-03,Jesús
299,1993,2005-12-23,Local,Venta,Girona,2110342,2006-04-13,Jesús
267,1995,2005-12-23,Local,Alquiler,Barcelona,2263626,2006-07-04,Pedro
178,1996,2005-12-23,Industrial,Venta,Tarragona,1642584,2006-12-18,Luisa
206,1997,2005-12-23,Casa,Venta,Tarragona,1058840,2006-04-02,Jesús
264,1998,2005-12-24,Local,Venta,Tarragona,2303928,2006-04-17,Luisa
243,1999,2005-12-24,Piso,Venta,Tarragona,1693710,2006-05-23,Pedro
265,2001,2005-12-25,Suelo,Venta,Barcelona,1348055,2006-07-19,Joaquín
283,2002,2005-12-25,Casa,Venta,Barcelona,1653852,2006-08-28,María
300,2003,2005-12-26,Piso,Alquiler,Tarragona,1432500,2006-06-21,María
272,2006,2005-12-27,Parking,Venta,Girona,1774528,2006-06-21,Jesús
221,2008,2005-12-27,Casa,Alquiler,Barcelona,1401361,2006-03-30,Jesús
158,2010,2005-12-27,Piso,Venta,Barcelona,1040746,2006-09-25,Luisa
259,2011,2005-12-28,Oficina,Venta,Lleida,1555813,2006-09-17,Carmen
227,2014,2005-12-30,Oficina,Alquiler,Girona,2029607,2006-10-20,Carmen
262,2015,2005-12-30,Parking,Venta,Girona,1407726,2006-11-01,María
284,2016,2005-12-31,Casa,Alquiler,Girona,2815292,2006-12-07,Jesús
202,2017,2005-12-31,Parking,Alquiler,Barcelona,1329968,2006-10-22,María
204,2019,2006-01-01,Parking,Alquiler,Tarragona,1347420,2006-07-13,Jesús
271,2024,2006-01-02,Casa,Alquiler,Girona,2471249,2006-04-04,Joaquín
277,2025,2006-01-02,Local,Alquiler,Lleida,1499678,2006-11-03,Luisa
216,2026,2006-01-03,Oficina,Alquiler,Barcelona,1109808,2006-06-24,Joaquín
179,2029,2006-01-03,Local,Alquiler,Barcelona,1176209,2006-06-29,Carmen
229,2030,2006-01-03,Casa,Alquiler,Barcelona,2219468,2006-07-12,Luisa
233,2031,2006-01-03,Parking,Venta,Lleida,1450425,2006-07-16,Luisa
155,2033,2006-01-03,Casa,Alquiler,Girona,1247750,2006-09-11,María
289,2035,2006-01-05,Industrial,Venta,Lleida,1809140,2006-09-12,Joaquín
283,2038,2006-01-06,Local,Alquiler,Barcelona,2107784,2006-04-19,María
199,2039,2006-01-06,Parking,Venta,Barcelona,1139076,2006-06-21,Joaquín
207,2040,2006-01-07,Oficina,Alquiler,Lleida,2014110,2006-11-01,Joaquín
280,2043,2006-01-08,Casa,Alquiler,Girona,2346400,2006-05-07,María
194,2045,2006-01-09,Piso,Alquiler,Tarragona,1792560,2006-05-05,Joaquín
256,2046,2006-01-09,Industrial,Alquiler,Girona,2331648,2006-11-26,Luisa
249,2047,2006-01-09,Piso,Alquiler,Barcelona,2053005,2006-07-24,Luisa
170,2048,2006-01-10,Local,Venta,Tarragona,1102280,2006-08-05,Pedro
275,2049,2006-01-10,Casa,Venta,Barcelona,1856525,2006-09-04,Jesús
180,2050,2006-01-10,Casa,Alquiler,Barcelona,1741320,2006-06-08,María
130,2051,2006-01-11,Parking,Venta,Tarragona,1275560,2006-11-13,María
185,2053,2006-01-11,Oficina,Venta,Girona,1730675,2006-10-07,María
247,2054,2006-01-11,Oficina,Venta,Tarragona,1568697,2006-05-14,Luisa
271,2055,2006-01-11,Industrial,Alquiler,Barcelona,1196465,2006-08-05,Jesús
289,2056,2006-01-12,Piso,Alquiler,Girona,2462280,2007-01-05,Jesús
122,2058,2006-01-13,Industrial,Alquiler,Tarragona,1184376,2006-10-03,Luisa
207,2060,2006-01-13,Oficina,Venta,Barcelona,1437408,2006-08-21,María
261,2061,2006-01-13,Suelo,Venta,Lleida,1615851,2006-12-25,Jesús
274,2063,2006-01-13,Suelo,Venta,Barcelona,1450556,2006-09-03,María
144,2064,2006-01-14,Industrial,Alquiler,Barcelona,1331856,2006-12-19,Luisa
165,2066,2006-01-14,Local,Alquiler,Girona,1461570,2006-10-17,Carmen
255,2068,2006-01-14,Local,Alquiler,Lleida,2494410,2006-11-22,Luisa
199,2069,2006-01-15,Oficina,Alquiler,Barcelona,1685132,2006-11-07,Joaquín
245,2070,2006-01-15,Suelo,Venta,Barcelona,2399040,2006-05-31,Joaquín
272,2071,2006-01-15,Oficina,Alquiler,Lleida,2487712,2006-04-25,Carmen
239,2073,2006-01-15,Casa,Venta,Girona,2030783,2006-12-16,María
209,2075,2006-01-16,Local,Venta,Lleida,1355365,2006-07-01,Joaquín
267,2076,2006-01-17,Piso,Venta,Barcelona,1074675,2006-10-20,Carmen
246,2077,2006-01-17,Industrial,Alquiler,Lleida,2398008,2006-05-22,Jesús
221,2079,2006-01-17,Industrial,Alquiler,Barcelona,1411969,2006-07-26,Pedro
234,2080,2006-01-18,Suelo,Venta,Girona,2049606,2006-04-21,María
267,2083,2006-01-19,Piso,Venta,Girona,2245203,2006-07-28,María
188,2084,2006-01-19,Parking,Alquiler,Girona,1422220,2006-07-20,María
296,2085,2006-01-19,Industrial,Venta,Girona,2387832,2006-06-28,María
256,2086,2006-01-20,Local,Alquiler,Girona,1428480,2006-06-26,Pedro
265,2087,2006-01-20,Parking,Alquiler,Barcelona,2119735,2006-10-15,Pedro
178,2090,2006-01-21,Suelo,Alquiler,Lleida,1104846,2006-06-08,Jesús
171,2091,2006-01-23,Suelo,Venta,Lleida,1298403,2006-08-31,Carmen
293,2093,2006-01-23,Industrial,Alquiler,Tarragona,1182841,2006-06-15,María
154,2094,2006-01-23,Casa,Alquiler,Girona,1427118,2006-10-03,Pedro
190,2097,2006-01-23,Local,Alquiler,Tarragona,1469460,2007-01-10,Carmen
123,2098,2006-01-24,Oficina,Alquiler,Girona,1133199,2006-09-23,Luisa
144,2099,2006-01-24,Local,Venta,Lleida,1247760,2006-08-03,Luisa
220,2101,2006-01-24,Piso,Venta,Tarragona,1522840,2006-05-02,María
197,2102,2006-01-24,Local,Venta,Tarragona,1489911,2006-04-24,Carmen
229,2103,2006-01-25,Casa,Alquiler,Tarragona,1447509,2006-04-29,Joaquín
223,2104,2006-01-25,Oficina,Venta,Barcelona,1970874,2006-06-08,Joaquín
237,2105,2006-01-25,Oficina,Alquiler,Lleida,1438827,2006-05-12,Pedro
212,2106,2006-01-25,Parking,Alquiler,Tarragona,1440540,2006-10-10,Jesús
139,2108,2006-01-26,Oficina,Venta,Tarragona,1197485,2007-01-24,Pedro
273,2110,2006-01-26,Suelo,Alquiler,Barcelona,1528254,2006-06-15,Pedro
261,2111,2006-01-26,Oficina,Venta,Lleida,2233899,2006-10-29,Luisa
258,2113,2006-01-26,Oficina,Venta,Lleida,2111472,2006-05-31,Joaquín
254,2115,2006-01-28,Casa,Alquiler,Tarragona,1713992,2006-07-08,Pedro
294,2116,2006-01-28,Parking,Alquiler,Tarragona,1355046,2006-10-02,Jesús
246,2118,2006-01-29,Industrial,Venta,Lleida,1285842,2006-08-09,Jesús
252,2126,2006-02-01,Piso,Venta,Barcelona,2381400,2006-06-13,María
157,2127,2006-02-01,Piso,Venta,Lleida,1409546,2007-01-05,Pedro
264,2128,2006-02-02,Parking,Venta,Lleida,2181432,2006-12-25,María
234,2129,2006-02-02,Casa,Alquiler,Barcelona,1286766,2006-10-12,Luisa
288,2131,2006-02-02,Oficina,Alquiler,Tarragona,1820448,2006-11-13,Joaquín
210,2132,2006-02-03,Suelo,Alquiler,Tarragona,1482810,2006-11-23,Carmen
235,2134,2006-02-03,Parking,Venta,Lleida,2290545,2006-08-22,Carmen
283,2135,2006-02-04,Industrial,Alquiler,Tarragona,1709037,2006-07-14,Carmen
216,2137,2006-02-04,Local,Venta,Tarragona,1204200,2007-01-17,Joaquín
108,2138,2006-02-04,Parking,Venta,Girona,1041120,2006-05-07,Pedro
129,2139,2006-02-05,Industrial,Alquiler,Lleida,1140876,2006-07-02,Pedro
194,2140,2006-02-05,Piso,Alquiler,Lleida,1315126,2006-09-11,Luisa
218,2144,2006-02-07,Piso,Alquiler,Tarragona,1677728,2006-05-19,Pedro
206,2148,2006-02-07,Oficina,Alquiler,Tarragona,1747292,2006-06-11,Carmen
211,2150,2006-02-08,Industrial,Alquiler,Barcelona,1155436,2006-12-27,Pedro
293,2152,2006-02-09,Piso,Venta,Barcelona,1298869,2006-07-11,Jesús
227,2153,2006-02-09,Parking,Venta,Barcelona,2001232,2006-12-06,María
200,2154,2006-02-09,Oficina,Venta,Girona,1539800,2006-12-25,Carmen
252,2155,2006-02-09,Industrial,Alquiler,Girona,1949220,2006-10-20,Carmen
259,2156,2006-02-09,Industrial,Alquiler,Tarragona,1627556,2006-05-30,María
254,2157,2006-02-10,Casa,Venta,Tarragona,1522222,2007-02-05,María
233,2159,2006-02-11,Oficina,Venta,Barcelona,1157544,2006-06-10,Jesús
210,2161,2006-02-12,Parking,Venta,Lleida,1511160,2006-10-21,Luisa
141,2163,2006-02-12,Piso,Alquiler,Lleida,1401822,2006-05-29,María
131,2166,2006-02-14,Parking,Alquiler,Girona,1163542,2007-01-18,Luisa
149,2167,2006-02-15,Suelo,Venta,Barcelona,1436211,2007-02-01,María
227,2169,2006-02-15,Suelo,Venta,Tarragona,2069786,2006-10-16,Luisa
201,2172,2006-02-16,Industrial,Alquiler,Lleida,1733022,2006-09-08,Pedro
279,2173,2006-02-16,Oficina,Venta,Tarragona,2331324,2006-08-02,Joaquín
188,2174,2006-02-16,Suelo,Venta,Lleida,1541976,2006-07-19,Joaquín
276,2176,2006-02-16,Suelo,Alquiler,Tarragona,1302720,2006-11-09,María
271,2178,2006-02-17,Industrial,Venta,Girona,2108109,2006-12-24,Pedro
153,2181,2006-02-17,Suelo,Venta,Lleida,1140156,2006-06-30,Joaquín
126,2182,2006-02-18,Industrial,Venta,Tarragona,1031058,2006-09-13,Carmen
228,2186,2006-02-20,Parking,Alquiler,Barcelona,1815336,2006-06-10,Jesús
245,2188,2006-02-20,Oficina,Venta,Girona,1660120,2006-11-26,Pedro
271,2189,2006-02-20,Local,Venta,Girona,1647409,2007-01-12,Pedro
217,2190,2006-02-20,Piso,Venta,Tarragona,1912638,2006-10-22,Luisa
249,2192,2006-02-21,Casa,Venta,Lleida,1307250,2006-11-20,Luisa
260,2193,2006-02-21,Parking,Alquiler,Barcelona,2470000,2006-05-27,Luisa
154,2194,2006-02-21,Local,Alquiler,Tarragona,1109262,2006-06-06,Carmen
272,2200,2006-02-23,Casa,Venta,Girona,1586032,2007-01-23,María
257,2201,2006-02-24,Industrial,Alquiler,Barcelona,1598283,2007-02-03,Luisa
121,2206,2006-02-28,Casa,Venta,Girona,1002122,2006-07-13,Pedro
281,2207,2006-02-28,Casa,Venta,Barcelona,2577332,2006-07-03,Carmen
296,2209,2006-03-01,Oficina,Venta,Tarragona,1761200,2007-02-13,Joaquín
240,2210,2006-03-01,Local,Alquiler,Lleida,1706400,2006-08-29,Pedro
146,2211,2006-03-01,Local,Venta,Lleida,1095146,2006-10-21,María
287,2212,2006-03-01,Local,Venta,Barcelona,1351196,2006-06-18,Jesús
249,2214,2006-03-02,Industrial,Venta,Girona,1882440,2006-12-16,Carmen
243,2218,2006-03-03,Casa,Alquiler,Barcelona,1918728,2006-07-26,Luisa
269,2221,2006-03-04,Parking,Alquiler,Girona,1908286,2007-01-29,Jesús
201,2222,2006-03-04,Industrial,Venta,Girona,1929198,2006-08-16,María
293,2224,2006-03-05,Parking,Venta,Barcelona,1996209,2006-07-26,Jesús
243,2225,2006-03-05,Suelo,Venta,Tarragona,1552041,2006-12-03,Luisa
176,2228,2006-03-06,Suelo,Venta,Tarragona,1463264,2006-12-21,Pedro
126,2229,2006-03-06,Local,Alquiler,Lleida,1177722,2007-02-14,Pedro
143,2230,2006-03-06,Local,Alquiler,Girona,1205347,2006-12-22,María
223,2231,2006-03-07,Industrial,Alquiler,Girona,1510825,2006-06-19,Luisa
227,2232,2006-03-07,Parking,Venta,Barcelona,2257515,2007-02-06,Luisa
162,2233,2006-03-07,Suelo,Alquiler,Girona,1202850,2006-11-30,Pedro
177,2234,2006-03-08,Oficina,Alquiler,Barcelona,1191033,2006-06-27,Carmen
138,2236,2006-03-08,Piso,Venta,Tarragona,1343844,2007-01-01,Carmen
248,2237,2006-03-08,Industrial,Venta,Tarragona,1460224,2007-01-26,María
217,2238,2006-03-08,Casa,Alquiler,Lleida,1659833,2007-03-01,Luisa
272,2239,2006-03-09,Oficina,Alquiler,Tarragona,1705712,2006-06-19,Joaquín
258,2241,2006-03-11,Suelo,Alquiler,Girona,1930614,2006-07-07,Joaquín
150,2244,2006-03-12,Casa,Alquiler,Girona,1159650,2006-09-22,Joaquín
182,2245,2006-03-13,Parking,Alquiler,Barcelona,1489124,2007-02-22,Pedro
240,2246,2006-03-13,Industrial,Alquiler,Girona,2175360,2006-09-07,Luisa
214,2247,2006-03-13,Industrial,Alquiler,Tarragona,1331936,2006-12-04,Joaquín
229,2249,2006-03-14,Suelo,Venta,Girona,1243699,2007-02-11,María
283,2251,2006-03-15,Casa,Alquiler,Girona,1219730,2006-07-26,Pedro
258,2253,2006-03-16,Piso,Venta,Tarragona,1646556,2006-11-30,Carmen
178,2255,2006-03-16,Oficina,Alquiler,Lleida,1171418,2006-12-05,María
196,2257,2006-03-17,Piso,Alquiler,Girona,1611708,2007-01-08,Jesús
286,2259,2006-03-19,Oficina,Alquiler,Girona,1413698,2007-03-15,Carmen
199,2262,2006-03-20,Piso,Venta,Tarragona,1685729,2006-12-27,Luisa
220,2263,2006-03-20,Casa,Alquiler,Tarragona,1550780,2006-10-21,Carmen
274,2264,2006-03-20,Industrial,Alquiler,Lleida,1456858,2006-07-28,Pedro
290,2266,2006-03-21,Oficina,Venta,Girona,2797050,2006-10-02,Luisa
225,2271,2006-03-23,Local,Alquiler,Girona,1501650,2006-06-22,Jesús
150,2273,2006-03-25,Piso,Alquiler,Tarragona,1396200,2006-07-31,Pedro
235,2276,2006-03-26,Casa,Alquiler,Barcelona,2145315,2007-02-09,Joaquín
263,2277,2006-03-26,Oficina,Venta,Girona,2034042,2006-09-08,Carmen
294,2278,2006-03-26,Oficina,Alquiler,Tarragona,2427558,2007-01-30,Pedro
290,2280,2006-03-28,Parking,Alquiler,Tarragona,1442460,2007-01-28,Carmen
254,2281,2006-03-28,Suelo,Alquiler,Barcelona,1558036,2007-03-15,María
230,2287,2006-03-30,Suelo,Venta,Tarragona,1690730,2006-11-15,Carmen
283,2291,2006-03-31,Piso,Venta,Girona,1227937,2006-12-31,Joaquín
295,2292,2006-03-31,Suelo,Venta,Barcelona,1490930,2007-03-14,Joaquín
155,2295,2006-04-01,Local,Venta,Barcelona,1425690,2006-11-08,Jesús
128,2300,2006-04-02,Oficina,Venta,Tarragona,1213312,2006-11-02,María
190,2301,2006-04-02,Casa,Alquiler,Tarragona,1760920,2006-10-22,Jesús
180,2305,2006-04-04,Casa,Alquiler,Barcelona,1071720,2007-03-31,Carmen
150,2306,2006-04-04,Piso,Venta,Lleida,1267950,2006-09-15,Jesús
154,2307,2006-04-05,Local,Alquiler,Tarragona,1405404,2006-09-08,María
261,2308,2006-04-05,Local,Alquiler,Lleida,2598516,2006-08-29,Carmen
298,2309,2006-04-05,Parking,Venta,Tarragona,2236490,2007-01-07,Joaquín
261,2312,2006-04-07,Parking,Alquiler,Girona,1189377,2006-09-19,Jesús
234,2314,2006-04-07,Suelo,Alquiler,Barcelona,1475136,2006-09-18,Carmen
181,2316,2006-04-07,Parking,Venta,Girona,1789185,2007-01-27,Carmen
141,2323,2006-04-09,Local,Venta,Tarragona,1058628,2007-01-29,Luisa
182,2324,2006-04-10,Piso,Venta,Girona,1400308,2007-01-07,Joaquín
161,2327,2006-04-11,Industrial,Venta,Tarragona,1240827,2007-03-05,Carmen
130,2328,2006-04-11,Local,Alquiler,Barcelona,1276600,2007-01-04,María
188,2329,2006-04-12,Local,Venta,Tarragona,1772840,2006-12-08,Pedro
124,2330,2006-04-12,Parking,Alquiler,Tarragona,1026596,2007-03-28,Carmen
224,2331,2006-04-12,Parking,Venta,Lleida,1901536,2007-03-23,Joaquín
288,2334,2006-04-13,Industrial,Venta,Barcelona,1781568,2006-09-24,María
265,2335,2006-04-14,Oficina,Venta,Girona,1944570,2006-09-27,Luisa
189,2336,2006-04-14,Industrial,Alquiler,Barcelona,1192401,2007-03-20,Carmen
193,2337,2006-04-14,Local,Venta,Barcelona,1826938,2006-09-12,Pedro
196,2340,2006-04-16,Casa,Venta,Tarragona,1670116,2006-09-19,Pedro
220,2341,2006-04-17,Piso,Venta,Girona,1282820,2006-11-25,Carmen
244,2342,2006-04-17,Suelo,Venta,Lleida,1386164,2007-03-27,María
120,2344,2006-04-20,Oficina,Alquiler,Girona,1085160,2006-08-14,Luisa
143,2346,2006-04-21,Industrial,Venta,Lleida,1258972,2006-12-03,Luisa
252,2352,2006-04-22,Local,Venta,Tarragona,1690164,2006-11-16,María
289,2355,2006-04-22,Casa,Venta,Barcelona,1504823,2006-10-31,Luisa
199,2356,2006-04-23,Parking,Venta,Girona,1777866,2006-12-23,Jesús
287,2358,2006-04-23,Suelo,Venta,Girona,1567020,2006-08-17,Carmen
193,2359,2006-04-25,Suelo,Alquiler,Girona,1363352,2007-04-02,Carmen
212,2360,2006-04-25,Piso,Alquiler,Tarragona,1203524,2007-04-14,Luisa
218,2361,2006-04-26,Local,Venta,Barcelona,2136182,2007-01-14,Luisa
187,2362,2006-04-26,Industrial,Alquiler,Tarragona,1359677,2007-02-12,Pedro
286,2363,2006-04-27,Parking,Alquiler,Tarragona,2398682,2006-08-06,Joaquín
279,2365,2006-04-28,Local,Alquiler,Tarragona,1794807,2006-11-18,Luisa
270,2366,2006-04-28,Parking,Alquiler,Tarragona,1716390,2006-11-22,Jesús
