Superficie,Referencia,Fecha Alta,Tipo,Operación,Provincia,Precio Venta,Fecha Venta,Vendedor
154,2094,2006-01-23,Casa,Alquiler,Girona,1427118,2006-10-03,Pedro
123,2098,2006-01-24,Oficina,Alquiler,Girona,1133199,2006-09-23,Luisa
220,2101,2006-01-24,Piso,Venta,Tarragona,1522840,2006-05-02,María
223,2104,2006-01-25,Oficina,Venta,Barcelona,1970874,2006-06-08,Joaquín
273,2110,2006-01-26,Suelo,Alquiler,Barcelona,1528254,2006-06-15,Pedro
261,2111,2006-01-26,Oficina,Venta,Lleida,2233899,2006-10-29,Luisa
258,2113,2006-01-26,Oficina,Venta,Lleida,2111472,2006-05-31,Joaquín
254,2115,2006-01-28,Casa,Alquiler,Tarragona,1713992,2006-07-08,Pedro
98,2119,2006-01-29,Suelo,Alquiler,Girona,509600,2006-11-10,Pedro
75,2120,2006-01-30,Oficina,Alquiler,Girona,378900,2006-12-16,Carmen
123,2122,2006-01-30,Oficina,Alquiler,Girona,757434,2006-08-23,Pedro
252,2126,2006-02-01,Piso,Venta,Barcelona,2381400,2006-06-13,María
264,2128,2006-02-02,Parking,Venta,Lleida,2181432,2006-12-25,María
288,2131,2006-02-02,Oficina,Alquiler,Tarragona,1820448,2006-11-13,Joaquín
235,2134,2006-02-03,Parking,Venta,Lleida,2290545,2006-08-22,Carmen
283,2135,2006-02-04,Industrial,Alquiler,Tarragona,1709037,2006-07-14,Carmen
108,2138,2006-02-04,Parking,Venta,Girona,1041120,2006-05-07,Pedro
218,2144,2006-02-07,Piso,Alquiler,Tarragona,1677728,2006-05-19,Pedro
206,2148,2006-02-07,Oficina,Alquiler,Tarragona,1747292,2006-06-11,Carmen
227,2153,2006-02-09,Parking,Venta,Barcelona,2001232,2006-12-06,María
200,2154,2006-02-09,Oficina,Venta,Girona,1539800,2006-12-25,Carmen
252,2155,2006-02-09,Industrial,Alquiler,Girona,1949220,2006-10-20,Carmen
259,2156,2006-02-09,Industrial,Alquiler,Tarragona,1627556,2006-05-30,María
254,2157,2006-02-10,Casa,Venta,Tarragona,1522222,2007-02-05,María
210,2161,2006-02-12,Parking,Venta,Lleida,1511160,2006-10-21,Luisa
131,2166,2006-02-14,Parking,Alquiler,Girona,1163542,2007-01-18,Luisa
227,2169,2006-02-15,Suelo,Venta,Tarragona,2069786,2006-10-16,Luisa
201,2172,2006-02-16,Industrial,Alquiler,Lleida,1733022,2006-09-08,Pedro
279,2173,2006-02-16,Oficina,Venta,Tarragona,2331324,2006-08-02,Joaquín
188,2174,2006-02-16,Suelo,Venta,Lleida,1541976,2006-07-19,Joaquín
271,2178,2006-02-17,Industrial,Venta,Girona,2108109,2006-12-24,Pedro
127,2179,2006-02-17,Oficina,Venta,Girona,928243,2006-05-25,María
88,2185,2006-02-18,Local,Alquiler,Girona,770968,2006-10-27,Luisa
228,2186,2006-02-20,Parking,Alquiler,Barcelona,1815336,2006-06-10,Jesús
245,2188,2006-02-20,Oficina,Venta,Girona,1660120,2006-11-26,Pedro
271,2189,2006-02-20,Local,Venta,Girona,1647409,2007-01-12,Pedro
217,2190,2006-02-20,Piso,Venta,Tarragona,1912638,2006-10-22,Luisa
260,2193,2006-02-21,Parking,Alquiler,Barcelona,2470000,2006-05-27,Luisa
272,2200,2006-02-23,Casa,Venta,Girona,1586032,2007-01-23,María
257,2201,2006-02-24,Industrial,Alquiler,Barcelona,1598283,2007-02-03,Luisa
121,2206,2006-02-28,Casa,Venta,Girona,1002122,2006-07-13,Pedro
281,2207,2006-02-28,Casa,Venta,Barcelona,2577332,2006-07-03,Carmen
296,2209,2006-03-01,Oficina,Venta,Tarragona,1761200,2007-02-13,Joaquín
240,2210,2006-03-01,Local,Alquiler,Lleida,1706400,2006-08-29,Pedro
97,2213,2006-03-02,Suelo,Alquiler,Girona,493924,2007-01-21,Luisa
249,2214,2006-03-02,Industrial,Venta,Girona,1882440,2006-12-16,Carmen
125,2216,2006-03-03,Casa,Alquiler,Girona,657500,2007-03-02,Carmen
243,2218,2006-03-03,Casa,Alquiler,Barcelona,1918728,2006-07-26,Luisa
269,2221,2006-03-04,Parking,Alquiler,Girona,1908286,2007-01-29,Jesús
201,2222,2006-03-04,Industrial,Venta,Girona,1929198,2006-08-16,María
99,2223,2006-03-04,Piso,Alquiler,Girona,927927,2006-09-04,María
293,2224,2006-03-05,Parking,Venta,Barcelona,1996209,2006-07-26,Jesús
243,2225,2006-03-05,Suelo,Venta,Tarragona,1552041,2006-12-03,Luisa
177,2226,2006-03-05,Oficina,Alquiler,Girona,980934,2006-09-11,Luisa
131,2227,2006-03-06,Casa,Venta,Girona,732028,2006-07-04,Pedro
143,2230,2006-03-06,Local,Alquiler,Girona,1205347,2006-12-22,María
223,2231,2006-03-07,Industrial,Alquiler,Girona,1510825,2006-06-19,Luisa
227,2232,2006-03-07,Parking,Venta,Barcelona,2257515,2007-02-06,Luisa
162,2233,2006-03-07,Suelo,Alquiler,Girona,1202850,2006-11-30,Pedro
217,2238,2006-03-08,Casa,Alquiler,Lleida,1659833,2007-03-01,Luisa
272,2239,2006-03-09,Oficina,Alquiler,Tarragona,1705712,2006-06-19,Joaquín
52,2240,2006-03-09,Casa,Venta,Girona,503828,2006-09-26,Jesús
258,2241,2006-03-11,Suelo,Alquiler,Girona,1930614,2006-07-07,Joaquín
150,2244,2006-03-12,Casa,Alquiler,Girona,1159650,2006-09-22,Joaquín
240,2246,2006-03-13,Industrial,Alquiler,Girona,2175360,2006-09-07,Luisa
229,2249,2006-03-14,Suelo,Venta,Girona,1243699,2007-02-11,María
283,2251,2006-03-15,Casa,Alquiler,Girona,1219730,2006-07-26,Pedro
258,2253,2006-03-16,Piso,Venta,Tarragona,1646556,2006-11-30,Carmen
196,2257,2006-03-17,Piso,Alquiler,Girona,1611708,2007-01-08,Jesús
286,2259,2006-03-19,Oficina,Alquiler,Girona,1413698,2007-03-15,Carmen
199,2262,2006-03-20,Piso,Venta,Tarragona,1685729,2006-12-27,Luisa
220,2263,2006-03-20,Casa,Alquiler,Tarragona,1550780,2006-10-21,Carmen
290,2266,2006-03-21,Oficina,Venta,Girona,2797050,2006-10-02,Luisa
97,2268,2006-03-21,Parking,Alquiler,Girona,885998,2007-01-31,Carmen
202,2270,2006-03-23,Oficina,Venta,Girona,823150,2007-01-31,Jesús
225,2271,2006-03-23,Local,Alquiler,Girona,1501650,2006-06-22,Jesús
235,2276,2006-03-26,Casa,Alquiler,Barcelona,2145315,2007-02-09,Joaquín
263,2277,2006-03-26,Oficina,Venta,Girona,2034042,2006-09-08,Carmen
294,2278,2006-03-26,Oficina,Alquiler,Tarragona,2427558,2007-01-30,Pedro
254,2281,2006-03-28,Suelo,Alquiler,Barcelona,1558036,2007-03-15,María
42,2283,2006-03-29,Oficina,Alquiler,Girona,238014,2006-09-04,Pedro
70,2284,2006-03-29,Local,Alquiler,Girona,433370,2006-09-20,María
203,2285,2006-03-30,Piso,Venta,Girona,875336,2006-08-28,María
230,2287,2006-03-30,Suelo,Venta,Tarragona,1690730,2006-11-15,Carmen
134,2288,2006-03-30,Industrial,Venta,Girona,780148,2006-08-23,Joaquín
283,2291,2006-03-31,Piso,Venta,Girona,1227937,2006-12-31,Joaquín
41,2299,2006-04-02,Industrial,Alquiler,Girona,403727,2006-12-26,Jesús
190,2301,2006-04-02,Casa,Alquiler,Tarragona,1760920,2006-10-22,Jesús
79,2303,2006-04-03,Industrial,Alquiler,Girona,595660,2006-09-03,Pedro
261,2308,2006-04-05,Local,Alquiler,Lleida,2598516,2006-08-29,Carmen
298,2309,2006-04-05,Parking,Venta,Tarragona,2236490,2007-01-07,Joaquín
82,2310,2006-04-06,Suelo,Venta,Girona,593352,2006-11-25,Joaquín
80,2311,2006-04-06,Suelo,Alquiler,Girona,770800,2006-11-02,Pedro
261,2312,2006-04-07,Parking,Alquiler,Girona,1189377,2006-09-19,Jesús
82,2313,2006-04-07,Suelo,Alquiler,Girona,418610,2007-03-03,Joaquín
181,2316,2006-04-07,Parking,Venta,Girona,1789185,2007-01-27,Carmen
182,2324,2006-04-10,Piso,Venta,Girona,1400308,2007-01-07,Joaquín
89,2326,2006-04-10,Casa,Venta,Girona,729444,2006-12-27,Luisa
188,2329,2006-04-12,Local,Venta,Tarragona,1772840,2006-12-08,Pedro
224,2331,2006-04-12,Parking,Venta,Lleida,1901536,2007-03-23,Joaquín
288,2334,2006-04-13,Industrial,Venta,Barcelona,1781568,2006-09-24,María
265,2335,2006-04-14,Oficina,Venta,Girona,1944570,2006-09-27,Luisa
193,2337,2006-04-14,Local,Venta,Barcelona,1826938,2006-09-12,Pedro
154,2338,2006-04-15,Industrial,Alquiler,Girona,960960,2007-03-23,Jesús
196,2340,2006-04-16,Casa,Venta,Tarragona,1670116,2006-09-19,Pedro
220,2341,2006-04-17,Piso,Venta,Girona,1282820,2006-11-25,Carmen
120,2344,2006-04-20,Oficina,Alquiler,Girona,1085160,2006-08-14,Luisa
205,2347,2006-04-21,Oficina,Venta,Girona,886215,2006-12-05,Carmen
107,2349,2006-04-22,Casa,Venta,Girona,668322,2007-04-13,María
252,2352,2006-04-22,Local,Venta,Tarragona,1690164,2006-11-16,María
289,2355,2006-04-22,Casa,Venta,Barcelona,1504823,2006-10-31,Luisa
199,2356,2006-04-23,Parking,Venta,Girona,1777866,2006-12-23,Jesús
75,2357,2006-04-23,Industrial,Alquiler,Girona,622200,2006-11-26,María
287,2358,2006-04-23,Suelo,Venta,Girona,1567020,2006-08-17,Carmen
193,2359,2006-04-25,Suelo,Alquiler,Girona,1363352,2007-04-02,Carmen
218,2361,2006-04-26,Local,Venta,Barcelona,2136182,2007-01-14,Luisa
286,2363,2006-04-27,Parking,Alquiler,Tarragona,2398682,2006-08-06,Joaquín
70,2364,2006-04-28,Parking,Alquiler,Girona,533680,2007-01-09,María
279,2365,2006-04-28,Local,Alquiler,Tarragona,1794807,2006-11-18,Luisa
270,2366,2006-04-28,Parking,Alquiler,Tarragona,1716390,2006-11-22,Jesús
243,2367,2006-04-29,Local,Venta,Tarragona,2047761,2006-10-12,María
270,2371,2006-04-29,Suelo,Venta,Lleida,2364390,2007-04-02,Luisa
220,2372,2006-04-30,Local,Alquiler,Girona,1548800,2006-10-04,María
200,2373,2006-04-30,Piso,Venta,Barcelona,1996000,2006-08-05,Joaquín
138,2375,2006-05-01,Local,Venta,Girona,686826,2007-04-30,María
296,2376,2006-05-01,Casa,Alquiler,Tarragona,2813776,2006-10-22,Luisa
123,2377,2006-05-01,Parking,Alquiler,Girona,984369,2007-03-23,Pedro
292,2378,2006-05-02,Local,Venta,Barcelona,1538256,2007-05-01,Jesús
238,2380,2006-05-02,Piso,Alquiler,Tarragona,1953742,2006-12-19,Joaquín
205,2381,2006-05-02,Parking,Venta,Girona,1921260,2006-12-17,María
250,2383,2006-05-03,Industrial,Alquiler,Girona,1002500,2007-01-16,Carmen
91,2384,2006-05-03,Casa,Venta,Girona,680043,2007-02-03,Pedro
188,2385,2006-05-03,Industrial,Alquiler,Barcelona,1769644,2007-02-23,Carmen
294,2387,2006-05-04,Casa,Venta,Girona,1784580,2007-01-28,Luisa
250,2389,2006-05-05,Local,Alquiler,Girona,2281250,2007-03-08,Luisa
290,2390,2006-05-05,Casa,Venta,Lleida,1853390,2007-05-01,Luisa
257,2391,2006-05-08,Casa,Alquiler,Barcelona,1591344,2007-01-19,Luisa
283,2393,2006-05-09,Piso,Alquiler,Tarragona,2072692,2006-10-02,Carmen
171,2394,2006-05-09,Industrial,Venta,Girona,708795,2007-04-07,Carmen
300,2395,2006-05-10,Piso,Alquiler,Tarragona,2585100,2006-10-15,Luisa
170,2396,2006-05-11,Local,Venta,Barcelona,1602930,2006-11-05,Joaquín
236,2397,2006-05-12,Parking,Alquiler,Barcelona,2001280,2007-03-04,Jesús
216,2401,2006-05-13,Local,Venta,Girona,2144448,2007-01-26,María
275,2403,2006-05-13,Oficina,Alquiler,Lleida,1819950,2006-11-11,Luisa
221,2404,2006-05-13,Oficina,Venta,Girona,1356498,2006-10-10,Luisa
197,2406,2006-05-14,Suelo,Alquiler,Tarragona,1840571,2006-10-10,Luisa
195,2409,2006-05-14,Suelo,Alquiler,Lleida,1790490,2006-12-16,Carmen
277,2412,2006-05-16,Local,Alquiler,Girona,1802993,2007-03-01,Joaquín
257,2414,2006-05-16,Oficina,Alquiler,Lleida,2203004,2006-11-15,Pedro
295,2415,2006-05-16,Oficina,Venta,Girona,2200405,2007-03-24,María
179,2416,2006-05-16,Suelo,Venta,Girona,832529,2006-09-29,Jesús
184,2417,2006-05-17,Local,Venta,Girona,1113016,2007-01-15,María
167,2418,2006-05-18,Industrial,Alquiler,Girona,853370,2006-09-22,María
280,2422,2006-05-19,Industrial,Venta,Tarragona,2370200,2007-02-04,Luisa
156,2423,2006-05-20,Oficina,Alquiler,Girona,1294176,2006-10-05,Carmen
225,2424,2006-05-20,Oficina,Alquiler,Barcelona,1752975,2006-09-22,Jesús
285,2425,2006-05-20,Suelo,Venta,Barcelona,2603190,2006-11-15,Joaquín
247,2426,2006-05-20,Suelo,Venta,Girona,2320565,2007-05-01,Jesús
277,2428,2006-05-21,Industrial,Alquiler,Lleida,2268076,2007-01-25,María
273,2429,2006-05-21,Casa,Venta,Girona,2682225,,
245,2430,2006-05-21,Casa,Venta,Girona,2037420,2007-04-04,Pedro
271,2431,2006-05-22,Suelo,Venta,Lleida,2303500,2007-01-22,Luisa
232,2432,2006-05-22,Local,Alquiler,Barcelona,1699168,2006-08-27,Carmen
203,2433,2006-05-22,Piso,Venta,Girona,1315846,2007-02-27,Carmen
61,2436,2006-05-25,Suelo,Venta,Girona,380274,,
195,2437,2006-05-25,Casa,Alquiler,Tarragona,1927770,2007-01-10,Jesús
278,2440,2006-05-26,Industrial,Alquiler,Girona,2336590,2006-12-26,Luisa
233,2443,2006-05-27,Piso,Alquiler,Girona,1682260,,
253,2446,2006-05-28,Piso,Alquiler,Girona,1162788,2007-01-22,Luisa
106,2447,2006-05-28,Piso,Venta,Girona,922200,2007-03-16,Pedro
228,2449,2006-05-29,Suelo,Venta,Barcelona,2203620,2007-03-29,Joaquín
202,2450,2006-05-29,Parking,Venta,Girona,1524898,2006-12-28,Carmen
209,2460,2006-06-02,Casa,Alquiler,Barcelona,2017268,2007-01-26,Luisa
189,2461,2006-06-02,Parking,Alquiler,Girona,1342278,2006-12-16,Carmen
110,2463,2006-06-03,Piso,Venta,Girona,1026300,2007-02-08,Luisa
262,2464,2006-06-03,Suelo,Venta,Tarragona,1843694,2006-12-29,Carmen
224,2467,2006-06-03,Piso,Venta,Lleida,1705760,2007-03-03,Jesús
260,2469,2006-06-04,Casa,Venta,Barcelona,1616680,2007-04-25,Carmen
129,2470,2006-06-04,Parking,Venta,Girona,616878,2006-11-21,María
294,2478,2006-06-06,Suelo,Venta,Girona,2353176,2006-10-26,Pedro
209,2481,2006-06-06,Oficina,Venta,Lleida,1637515,2007-04-12,Jesús
169,2483,2006-06-07,Industrial,Alquiler,Girona,1447316,,
270,2485,2006-06-07,Industrial,Alquiler,Tarragona,2632500,2007-04-18,Carmen
115,2486,2006-06-08,Casa,Venta,Girona,1147585,2006-11-13,Joaquín
71,2487,2006-06-08,Suelo,Alquiler,Girona,378359,2007-01-11,Pedro
255,2488,2006-06-08,Suelo,Alquiler,Tarragona,2380170,2006-09-30,Pedro
267,2489,2006-06-09,Suelo,Alquiler,Lleida,2211294,2007-05-06,Joaquín
298,2490,2006-06-10,Industrial,Alquiler,Tarragona,2693026,,
160,2491,2006-06-10,Local,Venta,Girona,1368480,2007-01-07,Joaquín
90,2492,2006-06-10,Local,Venta,Girona,872280,2007-04-17,Joaquín
77,2494,2006-06-11,Casa,Venta,Girona,745822,2006-12-21,Jesús
98,2495,2006-06-11,Piso,Venta,Girona,918652,,
231,2501,2006-06-11,Casa,Alquiler,Girona,2069529,2006-12-24,Jesús
282,2503,2006-06-13,Parking,Venta,Girona,2717634,2006-11-30,Pedro
245,2504,2006-06-13,Local,Venta,Barcelona,2090340,,
239,2505,2006-06-14,Oficina,Venta,Lleida,2235367,2006-10-09,María
161,2506,2006-06-15,Local,Alquiler,Girona,1027180,2006-10-17,María
204,2508,2006-06-15,Suelo,Venta,Girona,1267452,,
280,2512,2006-06-16,Piso,Venta,Tarragona,2384480,2007-01-01,Pedro
245,2515,2006-06-17,Local,Alquiler,Lleida,2030805,2006-12-11,María
297,2517,2006-06-18,Local,Alquiler,Girona,2162160,2006-12-28,Jesús
248,2518,2006-06-18,Casa,Venta,Tarragona,1826024,,
277,2520,2006-06-21,Oficina,Venta,Girona,2250348,2007-04-21,Jesús
212,2521,2006-06-21,Oficina,Venta,Lleida,1736068,2006-12-24,Joaquín
97,2522,2006-06-21,Local,Alquiler,Girona,620218,2007-02-02,Jesús
246,2525,2006-06-22,Casa,Alquiler,Tarragona,2198502,2006-11-10,Carmen
298,2527,2006-06-23,Suelo,Venta,Lleida,2458798,2006-12-10,Jesús
281,2529,2006-06-24,Suelo,Alquiler,Barcelona,1521615,2007-04-19,Carmen
246,2534,2006-06-25,Oficina,Venta,Girona,1087812,2006-10-24,Jesús
214,2536,2006-06-27,Piso,Venta,Girona,1988702,,
71,2537,2006-06-28,Piso,Alquiler,Girona,320281,2007-03-07,Jesús
214,2538,2006-06-28,Casa,Venta,Lleida,1504420,2006-12-14,Joaquín
68,2539,2006-06-30,Piso,Alquiler,Girona,396780,2007-02-10,Carmen
126,2540,2006-06-30,Suelo,Alquiler,Girona,536634,,
209,2541,2006-06-30,Suelo,Venta,Lleida,1844425,2007-04-10,Pedro
291,2542,2006-06-30,Oficina,Venta,Girona,2849763,2007-04-28,Joaquín
46,2543,2006-06-30,Industrial,Venta,Girona,373106,,
212,2545,2006-07-01,Industrial,Venta,Girona,1691124,2006-10-19,María
89,2546,2006-07-01,Parking,Alquiler,Girona,594698,2007-03-25,Jesús
195,2548,2006-07-02,Industrial,Venta,Girona,1576380,2007-04-24,Luisa
74,2553,2006-07-04,Industrial,Alquiler,Girona,304288,2007-05-07,Luisa
275,2554,2006-07-04,Industrial,Alquiler,Barcelona,2415325,2006-12-17,Carmen
267,2555,2006-07-04,Casa,Venta,Barcelona,2091144,2006-12-24,Luisa
212,2558,2006-07-06,Industrial,Alquiler,Barcelona,1758964,2007-03-24,Luisa
76,2559,2006-07-06,Local,Alquiler,Girona,546440,2007-04-10,Luisa
136,2560,2006-07-07,Piso,Venta,Girona,580856,,
58,2561,2006-07-07,Piso,Alquiler,Girona,350610,2007-03-09,María
144,2562,2006-07-07,Industrial,Venta,Girona,598320,,
103,2564,2006-07-08,Local,Venta,Girona,766320,2007-04-24,Jesús
50,2569,2006-07-10,Local,Alquiler,Girona,390400,2007-01-15,Carmen
256,2574,2006-07-11,Parking,Venta,Barcelona,2470912,,
290,2577,2006-07-13,Piso,Alquiler,Lleida,2702220,2007-03-16,Carmen
274,2579,2006-07-16,Parking,Alquiler,Girona,2189534,2006-11-17,Luisa
130,2581,2006-07-16,Oficina,Venta,Girona,1061710,2007-03-11,Pedro
101,2582,2006-07-16,Casa,Venta,Girona,889608,2007-01-13,María
244,2585,2006-07-17,Piso,Alquiler,Girona,1315648,2007-03-01,María
252,2586,2006-07-18,Suelo,Alquiler,Lleida,1889748,2006-11-23,Luisa
229,2587,2006-07-18,Casa,Venta,Barcelona,1634373,2006-12-19,Jesús
193,2588,2006-07-18,Industrial,Venta,Barcelona,1559054,,
273,2590,2006-07-19,Suelo,Alquiler,Lleida,2682225,2007-02-04,Pedro
150,2592,2006-07-19,Parking,Venta,Girona,1076250,2006-11-05,Carmen
147,2593,2006-07-19,Parking,Alquiler,Girona,891849,,
265,2594,2006-07-20,Local,Venta,Lleida,1632930,2007-03-08,María
170,2595,2006-07-20,Oficina,Alquiler,Girona,1039380,2006-11-25,Joaquín
258,2596,2006-07-21,Oficina,Venta,Barcelona,1700994,2006-10-23,Jesús
68,2597,2006-07-21,Suelo,Venta,Girona,489600,2007-03-17,Jesús
259,2599,2006-07-22,Casa,Venta,Lleida,1626779,2007-05-01,Joaquín
200,2601,2006-07-22,Parking,Venta,Girona,1021000,2006-11-20,Joaquín
98,2603,2006-07-23,Parking,Venta,Girona,497546,2006-12-24,Luisa
163,2605,2006-07-24,Piso,Alquiler,Lleida,1550456,2007-02-03,Carmen
195,2607,2006-07-25,Piso,Alquiler,Lleida,1899690,2006-11-18,Jesús
123,2609,2006-07-26,Parking,Alquiler,Girona,714999,,
65,2612,2006-07-27,Oficina,Venta,Girona,598195,2006-10-30,Joaquín
294,2613,2006-07-28,Casa,Venta,Barcelona,2618364,,
242,2614,2006-07-28,Parking,Venta,Tarragona,1844282,,
239,2615,2006-07-28,Casa,Alquiler,Barcelona,2199995,2007-03-04,Jesús
291,2622,2006-07-31,Oficina,Alquiler,Lleida,2874207,2007-04-24,Jesús
97,2626,2006-08-01,Suelo,Venta,Girona,515555,,
259,2627,2006-08-02,Suelo,Venta,Girona,1202537,2007-04-16,María
237,2628,2006-08-02,Parking,Alquiler,Lleida,1732233,2007-01-23,Pedro
295,2629,2006-08-02,Suelo,Venta,Tarragona,1706280,2007-02-03,Joaquín
291,2631,2006-08-03,Piso,Venta,Lleida,1776555,,
186,2632,2006-08-04,Industrial,Venta,Lleida,1527618,2007-03-26,Joaquín
234,2634,2006-08-06,Suelo,Venta,Girona,1994382,2007-03-04,María
253,2635,2006-08-06,Piso,Alquiler,Tarragona,2211979,2007-03-05,María
169,2636,2006-08-07,Parking,Alquiler,Barcelona,1673607,2007-01-07,Luisa
249,2637,2006-08-07,Parking,Venta,Girona,1422537,2007-04-02,Luisa
97,2638,2006-08-08,Oficina,Alquiler,Girona,696169,,
211,2639,2006-08-08,Parking,Venta,Girona,1456322,2006-11-23,Carmen
133,2641,2006-08-08,Oficina,Venta,Girona,1053227,2007-01-30,Jesús
275,2642,2006-08-08,Industrial,Alquiler,Lleida,2171950,,
282,2644,2006-08-09,Industrial,Venta,Barcelona,2205240,,
268,2646,2006-08-11,Oficina,Alquiler,Tarragona,1984808,2007-03-06,Carmen
270,2647,2006-08-11,Industrial,Alquiler,Barcelona,1705320,2007-03-26,Luisa
220,2648,2006-08-11,Local,Alquiler,Barcelona,1772540,2006-12-25,Pedro
112,2649,2006-08-11,Casa,Venta,Girona,1093456,2007-01-24,Pedro
297,2654,2006-08-13,Piso,Alquiler,Girona,2909412,,
192,2657,2006-08-14,Oficina,Alquiler,Barcelona,1622400,2006-11-16,Carmen
81,2661,2006-08-16,Oficina,Venta,Girona,557604,2006-12-17,Carmen
116,2663,2006-08-17,Suelo,Alquiler,Girona,1041448,,
71,2665,2006-08-21,Industrial,Alquiler,Girona,336043,2007-03-05,Luisa
258,2666,2006-08-21,Oficina,Venta,Barcelona,2539236,2007-01-11,Joaquín
165,2669,2006-08-22,Industrial,Venta,Girona,889350,2007-01-11,Carmen
215,2670,2006-08-22,Suelo,Alquiler,Barcelona,1694630,,
294,2676,2006-08-23,Piso,Venta,Girona,2574558,,
239,2678,2006-08-24,Casa,Venta,Tarragona,1793695,2006-12-16,Carmen
58,2679,2006-08-25,Piso,Alquiler,Girona,326598,2007-03-23,María
269,2682,2006-08-26,Suelo,Venta,Lleida,1971501,,
76,2685,2006-08-27,Piso,Alquiler,Girona,498560,2007-01-28,Pedro
220,2688,2006-08-28,Parking,Venta,Girona,1230240,,
263,2689,2006-08-28,Piso,Venta,Girona,2173169,2007-01-20,María
272,2690,2006-08-29,Local,Venta,Barcelona,2399312,2006-12-28,Luisa
44,2691,2006-08-29,Parking,Alquiler,Girona,380072,2006-12-14,Joaquín
215,2693,2006-08-29,Piso,Venta,Tarragona,1981440,2007-05-03,Jesús
233,2694,2006-08-30,Piso,Venta,Lleida,2200452,,
186,2695,2006-08-30,Suelo,Venta,Girona,1695948,2007-03-23,Pedro
255,2696,2006-08-30,Casa,Venta,Tarragona,2080290,2007-01-19,Luisa
298,2697,2006-08-31,Oficina,Venta,Barcelona,2977318,,
179,2700,2006-09-02,Piso,Venta,Girona,1025491,,
203,2701,2006-09-03,Suelo,Venta,Girona,1191610,2006-12-24,María
158,2702,2006-09-03,Industrial,Alquiler,Tarragona,1553772,2007-04-20,Luisa
289,2703,2006-09-04,Casa,Venta,Barcelona,2534241,2007-01-28,María
221,2704,2006-09-04,Casa,Alquiler,Barcelona,1556282,,
242,2708,2006-09-05,Local,Alquiler,Girona,2326346,,
291,2709,2006-09-06,Casa,Alquiler,Girona,1643568,,
274,2710,2006-09-06,Piso,Alquiler,Girona,2445724,2006-12-20,Luisa
286,2711,2006-09-07,Parking,Venta,Girona,2153580,,
239,2713,2006-09-07,Oficina,Venta,Girona,1994933,2007-04-09,Carmen
53,2714,2006-09-07,Industrial,Alquiler,Girona,478431,2007-01-28,Carmen
224,2716,2006-09-07,Local,Venta,Lleida,2076480,,
251,2722,2006-09-10,Parking,Venta,Barcelona,2180939,,
230,2727,2006-09-11,Local,Venta,Tarragona,1580790,2007-03-04,Carmen
294,2731,2006-09-13,Piso,Venta,Barcelona,2885316,2007-02-13,María
197,2734,2006-09-15,Local,Venta,Girona,1967242,2006-12-28,Pedro
224,2736,2006-09-16,Suelo,Alquiler,Lleida,1956864,2007-01-28,Carmen
239,2740,2006-09-18,Oficina,Venta,Lleida,2297985,,
245,2744,2006-09-19,Industrial,Venta,Tarragona,1728230,,
208,2747,2006-09-20,Suelo,Alquiler,Tarragona,2066688,,
257,2750,2006-09-21,Parking,Venta,Lleida,2121278,2007-02-23,Joaquín
257,2752,2006-09-22,Local,Venta,Girona,2242839,,
254,2754,2006-09-23,Piso,Venta,Barcelona,2001266,2007-02-10,Luisa
134,2755,2006-09-23,Oficina,Alquiler,Girona,1088616,2007-03-11,María
261,2756,2006-09-23,Oficina,Venta,Girona,1475172,,
211,2762,2006-09-27,Local,Venta,Tarragona,1819875,,
194,2766,2006-09-28,Suelo,Alquiler,Girona,1519214,,
216,2767,2006-09-29,Industrial,Venta,Barcelona,1734264,2007-05-06,Pedro
258,2768,2006-09-29,Casa,Venta,Barcelona,1536906,,
142,2769,2006-09-30,Casa,Venta,Girona,1194078,2007-03-30,Joaquín
244,2770,2006-09-30,Piso,Venta,Girona,2291404,2007-04-23,María
77,2771,2006-10-02,Industrial,Venta,Girona,496881,2007-02-01,Luisa
72,2772,2006-10-02,Local,Alquiler,Girona,372672,2007-05-04,María
292,2773,2006-10-02,Piso,Venta,Barcelona,1536212,,
271,2774,2006-10-02,Suelo,Alquiler,Girona,1780199,2007-03-20,Carmen
290,2776,2006-10-04,Piso,Venta,Girona,2381770,2007-03-11,María
284,2777,2006-10-04,Industrial,Venta,Tarragona,2072632,2007-02-02,Joaquín
295,2779,2006-10-04,Casa,Venta,Girona,1658785,,
157,2780,2006-10-05,Industrial,Venta,Girona,1242498,2007-03-26,Luisa
272,2784,2006-10-06,Oficina,Venta,Barcelona,2008176,,
51,2785,2006-10-07,Suelo,Venta,Girona,288966,,
136,2789,2006-10-08,Suelo,Alquiler,Girona,777240,2007-04-04,Carmen
212,2790,2006-10-08,Industrial,Venta,Girona,1565620,2007-04-04,María
217,2792,2006-10-08,Local,Venta,Lleida,1770503,2007-02-11,Pedro
250,2793,2006-10-09,Casa,Venta,Girona,1370500,,
57,2794,2006-10-09,Casa,Venta,Girona,360582,,
280,2795,2006-10-09,Local,Alquiler,Lleida,2327080,,
275,2797,2006-10-10,Parking,Venta,Lleida,2096050,,
212,2800,2006-10-11,Casa,Venta,Barcelona,2108128,,
189,2801,2006-10-13,Suelo,Venta,Tarragona,1794366,,
244,2803,2006-10-13,Parking,Venta,Tarragona,2429752,2007-01-15,Carmen
271,2805,2006-10-13,Local,Venta,Girona,1923558,2007-04-17,Luisa
